image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
115094.jpg,69,112,108,111,105,132,70,152,106,152
115095.jpg,68,114,110,110,101,140,67,151,107,150
115096.jpg,69,111,108,111,76,134,72,153,105,151
115097.jpg,68,112,109,111,94,136,67,151,109,151
115098.jpg,70,112,108,110,80,130,68,153,107,151
115099.jpg,69,112,108,111,87,139,75,151,102,152
115100.jpg,70,111,107,111,90,132,75,153,102,153
115101.jpg,68,111,108,112,88,132,71,150,107,152
115102.jpg,72,110,105,109,105,136,74,155,102,155
115103.jpg,72,111,106,110,91,133,73,154,103,154
115104.jpg,69,112,108,111,84,135,74,152,102,151
115105.jpg,69,112,108,111,87,132,72,151,104,152
115106.jpg,71,112,107,110,79,129,73,154,102,152
115107.jpg,69,111,108,112,90,133,73,152,104,152
115108.jpg,70,111,107,111,95,131,74,153,102,152
115109.jpg,69,112,109,111,85,139,71,150,105,152
115110.jpg,70,112,108,111,94,139,66,153,110,152
115111.jpg,75,112,104,106,75,130,76,159,96,154
115112.jpg,69,111,108,111,90,136,72,152,105,152
115113.jpg,70,112,108,111,84,133,73,152,103,152
115114.jpg,69,112,108,111,89,136,67,152,109,151
115115.jpg,71,111,106,110,96,140,75,155,101,152
115116.jpg,69,111,108,112,91,131,73,152,104,152
115117.jpg,69,111,108,111,89,134,73,152,104,152
115118.jpg,69,112,108,111,88,134,74,151,103,153
115119.jpg,69,112,108,111,87,137,69,151,107,153
115120.jpg,71,111,106,110,89,136,71,153,106,154
115121.jpg,70,111,107,111,86,131,71,152,105,154
115122.jpg,70,111,107,111,88,137,74,152,104,153
115123.jpg,69,112,109,111,86,136,73,151,102,152
115124.jpg,68,112,109,111,87,138,68,151,108,151
115125.jpg,70,110,106,111,89,138,72,153,106,153
115126.jpg,72,111,106,110,101,133,73,155,103,153
115127.jpg,69,110,107,112,89,138,68,152,111,152
115128.jpg,72,108,104,111,103,130,75,155,104,155
115129.jpg,70,110,106,111,93,133,73,153,105,153
115130.jpg,70,112,108,110,99,134,73,155,103,150
115131.jpg,68,111,108,112,86,140,73,151,105,152
115132.jpg,71,110,105,111,76,136,72,152,106,156
115133.jpg,69,111,108,111,85,134,71,152,106,151
115134.jpg,66,112,111,113,86,139,66,148,112,150
115135.jpg,68,112,109,111,93,137,73,150,103,152
115136.jpg,68,112,109,112,87,136,72,151,105,151
115137.jpg,70,117,112,106,97,142,69,153,98,148
115138.jpg,71,109,105,111,86,134,75,154,103,155
115139.jpg,69,111,108,112,88,140,71,151,106,152
115140.jpg,69,113,109,110,97,135,70,154,104,149
115141.jpg,71,112,108,109,85,131,73,153,102,153
115142.jpg,71,111,106,110,84,137,74,154,103,153
115143.jpg,68,111,108,112,89,125,74,152,104,151
115144.jpg,68,112,109,111,81,137,67,152,109,150
115145.jpg,69,111,108,111,85,135,72,153,105,151
115146.jpg,69,111,108,112,91,127,71,152,106,151
115147.jpg,70,111,107,110,83,136,73,153,102,153
115148.jpg,70,110,106,111,88,130,75,153,103,153
115149.jpg,67,112,109,112,85,139,68,150,109,151
115150.jpg,69,111,108,112,86,137,74,150,104,154
115151.jpg,67,112,110,113,90,136,67,151,110,149
115152.jpg,72,110,105,110,81,124,73,153,104,156
115153.jpg,70,112,108,110,83,125,72,153,103,153
115154.jpg,72,112,106,109,81,131,75,153,99,154
115155.jpg,70,110,106,111,98,130,76,153,103,154
115156.jpg,70,112,107,110,81,139,73,153,102,152
115157.jpg,68,111,109,113,81,138,71,150,107,152
115158.jpg,69,111,108,111,89,136,74,152,103,152
115159.jpg,69,112,109,111,89,136,68,150,107,153
115160.jpg,70,111,107,111,83,135,75,153,103,153
115161.jpg,69,111,108,111,91,133,71,151,106,152
115162.jpg,67,112,109,112,88,139,69,151,109,150
115163.jpg,69,111,108,112,83,137,68,152,109,152
115164.jpg,69,111,108,112,87,138,71,151,106,152
115165.jpg,69,112,108,111,89,134,74,152,103,152
115166.jpg,70,110,107,111,86,133,72,152,106,154
115167.jpg,70,109,106,112,74,132,72,150,107,157
115168.jpg,67,113,110,112,94,139,63,150,113,150
115169.jpg,69,111,107,111,80,139,71,152,107,152
115170.jpg,69,111,108,111,81,136,72,151,105,153
115171.jpg,70,110,106,112,98,129,72,151,106,155
115172.jpg,69,111,107,111,89,134,65,153,112,152
115173.jpg,69,111,108,111,81,134,67,151,110,152
115174.jpg,68,112,109,112,90,140,72,151,105,151
115175.jpg,67,111,109,113,79,140,69,149,110,152
115176.jpg,67,112,110,112,88,137,68,150,109,149
115177.jpg,71,111,106,110,74,135,71,154,105,153
115178.jpg,67,112,110,112,89,122,70,151,107,150
115179.jpg,71,110,105,111,85,139,73,153,105,155
115180.jpg,69,111,108,112,85,141,70,151,108,153
115181.jpg,71,112,107,110,102,135,71,154,104,152
115182.jpg,71,110,106,110,85,136,75,154,102,154
115183.jpg,67,112,110,113,82,140,68,150,110,150
115184.jpg,67,112,110,112,91,141,65,151,112,150
115185.jpg,67,112,110,113,88,135,72,150,106,150
115186.jpg,70,111,107,111,94,135,68,151,109,154
115187.jpg,70,110,107,111,95,137,73,153,105,152
115188.jpg,68,111,109,112,83,139,69,151,108,151
115189.jpg,67,112,109,112,85,135,67,150,110,151
115190.jpg,70,110,107,112,79,138,77,151,101,154
115191.jpg,70,111,107,111,96,136,74,153,102,153
115192.jpg,71,108,104,112,101,129,78,153,103,156
115193.jpg,69,111,108,111,89,134,72,152,105,151
115194.jpg,70,110,107,111,88,136,72,152,105,153
115195.jpg,70,111,107,111,84,138,75,152,102,153
115196.jpg,69,111,108,111,90,133,74,152,103,152
115197.jpg,68,111,108,112,82,140,67,150,110,153
115198.jpg,67,112,110,113,81,138,65,150,113,150
115199.jpg,67,113,110,112,81,141,68,150,108,150
115200.jpg,70,110,106,111,95,128,72,152,106,154
115201.jpg,69,111,108,112,92,131,69,151,109,152
115202.jpg,68,110,108,113,76,134,68,150,111,153
115203.jpg,70,111,107,111,97,134,76,154,101,151
115204.jpg,70,111,108,111,96,134,74,153,103,152
115205.jpg,70,111,107,111,89,137,73,153,104,152
115206.jpg,70,105,102,115,108,129,81,155,105,155
115207.jpg,69,111,108,111,89,136,71,152,105,152
115208.jpg,68,112,109,112,87,138,69,150,108,152
115209.jpg,70,111,107,111,81,136,74,152,102,153
115210.jpg,67,112,110,112,92,137,70,150,107,149
115211.jpg,74,110,104,109,105,133,74,156,101,155
115212.jpg,67,112,110,112,84,137,68,149,109,152
115213.jpg,69,113,109,111,91,140,64,152,111,150
115214.jpg,70,111,107,111,92,136,72,152,106,153
115215.jpg,69,111,108,111,85,137,71,151,106,152
115216.jpg,70,110,106,111,79,137,77,151,100,156
115217.jpg,70,111,107,111,93,131,74,152,103,153
115218.jpg,71,112,107,110,78,130,74,154,101,152
115219.jpg,68,112,109,111,87,135,70,150,106,152
115220.jpg,69,111,108,111,86,138,69,153,108,152
115221.jpg,71,110,106,110,98,137,74,156,103,152
115222.jpg,67,112,110,112,86,141,66,150,111,150
115223.jpg,70,111,107,110,88,127,69,153,107,152
115224.jpg,69,112,108,111,96,136,70,152,106,152
115225.jpg,67,112,110,112,88,140,70,151,107,150
115226.jpg,68,112,109,112,88,134,70,151,107,151
115227.jpg,68,112,109,112,86,136,66,150,111,151
115228.jpg,70,111,107,110,91,135,76,153,100,152
115229.jpg,68,112,109,112,88,134,65,150,111,151
115230.jpg,69,111,108,111,87,140,72,153,105,152
115231.jpg,69,111,107,111,78,138,74,151,104,154
115232.jpg,68,111,109,113,85,143,69,152,109,150
115233.jpg,67,112,110,112,89,132,64,153,112,147
115234.jpg,67,112,110,113,83,142,66,149,111,150
115235.jpg,72,110,106,110,100,132,77,156,100,152
115236.jpg,69,111,108,112,91,132,69,151,108,152
115237.jpg,71,113,108,109,103,138,69,154,105,152
115238.jpg,69,111,108,111,89,128,72,151,105,153
115239.jpg,69,111,108,111,88,139,67,152,110,152
115240.jpg,70,111,107,111,87,135,74,153,102,153
115241.jpg,69,110,107,112,79,137,74,151,104,153
115242.jpg,72,109,104,110,68,138,71,153,107,157
115243.jpg,73,108,103,110,70,137,72,152,107,160
115244.jpg,69,111,108,112,89,133,71,152,106,151
115245.jpg,67,112,109,112,90,138,67,151,110,150
115246.jpg,69,111,108,112,87,135,73,152,105,152
115247.jpg,69,111,108,111,89,138,73,151,104,153
115248.jpg,72,111,105,109,79,131,75,153,101,156
115249.jpg,69,112,108,111,89,130,68,152,108,152
115250.jpg,68,111,108,112,94,131,67,151,111,152
115251.jpg,68,111,109,112,93,135,70,152,108,151
115252.jpg,69,112,108,111,87,135,72,152,105,151
115253.jpg,71,109,105,111,80,135,75,154,103,154
115254.jpg,69,111,107,112,91,131,73,151,105,153
115255.jpg,68,112,109,112,88,132,68,151,108,151
115256.jpg,68,111,108,112,80,137,72,151,106,152
115257.jpg,67,111,110,113,84,130,68,148,111,152
115258.jpg,68,112,109,112,92,140,67,152,109,150
115259.jpg,69,111,108,111,91,136,74,152,103,151
115260.jpg,68,110,108,113,86,141,71,150,108,152
115261.jpg,68,112,109,112,88,136,66,151,111,152
115262.jpg,68,112,109,112,83,135,75,151,102,152
115263.jpg,69,114,110,109,100,138,73,153,100,149
115264.jpg,71,109,105,112,107,129,77,157,102,150
115265.jpg,70,112,107,110,79,133,76,152,99,153
115266.jpg,72,110,105,110,77,140,76,154,101,155
115267.jpg,70,111,107,111,85,134,71,153,105,152
115268.jpg,69,111,108,111,97,140,73,153,104,151
115269.jpg,70,111,107,111,79,137,69,151,108,154
115270.jpg,70,111,107,110,76,137,72,152,104,154
115271.jpg,71,111,107,110,89,140,72,154,104,152
115272.jpg,68,112,109,112,88,135,69,150,108,152
115273.jpg,69,111,108,111,79,134,69,151,108,153
115274.jpg,69,111,108,112,90,127,72,152,105,152
115275.jpg,70,111,107,111,88,133,69,153,108,153
115276.jpg,70,111,107,111,79,136,74,153,103,152
115277.jpg,70,110,106,112,79,136,74,152,105,154
115278.jpg,69,112,109,111,92,136,74,153,102,150
115279.jpg,68,113,109,111,94,139,69,152,106,150
115280.jpg,68,112,109,112,85,143,66,150,110,152
115281.jpg,69,110,107,112,80,135,70,151,109,154
115282.jpg,69,112,108,111,97,138,69,151,107,152
115283.jpg,71,111,106,110,82,132,76,154,100,153
115284.jpg,67,112,110,113,83,141,66,148,113,152
115285.jpg,74,111,104,108,76,134,78,154,97,157
115286.jpg,68,111,108,112,87,136,69,152,108,151
115287.jpg,68,112,109,112,89,133,71,151,106,151
115288.jpg,69,112,109,111,88,135,72,152,104,151
115289.jpg,70,111,107,111,83,134,74,152,102,153
115290.jpg,69,111,108,111,89,134,69,152,107,152
115291.jpg,67,114,112,111,91,139,65,149,109,149
115292.jpg,70,111,107,111,89,136,74,152,103,154
115293.jpg,70,111,108,111,84,135,72,152,104,152
115294.jpg,71,111,106,110,96,142,71,154,105,154
115295.jpg,71,110,106,111,84,131,73,154,104,154
115296.jpg,68,111,109,112,87,143,68,150,109,152
115297.jpg,69,112,108,111,88,139,73,153,103,151
115298.jpg,71,111,107,110,87,128,74,153,102,153
115299.jpg,71,110,106,111,98,133,75,155,103,153
115300.jpg,68,112,109,112,85,135,69,151,109,151
115301.jpg,68,112,109,112,88,127,73,152,104,150
115302.jpg,73,111,105,109,73,130,72,155,103,154
115303.jpg,71,111,106,111,89,136,72,153,105,154
115304.jpg,68,112,109,111,93,135,67,150,109,151
115305.jpg,72,112,107,109,76,132,74,154,100,153
115306.jpg,69,111,108,111,91,137,71,152,106,152
115307.jpg,69,112,108,111,86,134,69,152,107,152
115308.jpg,67,113,110,112,94,137,65,150,111,149
115309.jpg,68,110,108,113,73,139,74,150,106,153
115310.jpg,68,112,109,112,84,132,67,152,110,150
115311.jpg,69,111,108,111,89,142,71,152,106,151
115312.jpg,72,111,106,109,110,137,70,157,105,152
115313.jpg,68,112,109,112,91,136,70,152,107,150
115314.jpg,70,110,106,111,87,133,76,153,101,153
115315.jpg,71,110,106,110,78,135,76,153,101,155
115316.jpg,65,113,112,113,91,142,65,149,112,148
115317.jpg,71,108,104,111,105,129,74,156,105,153
115318.jpg,69,113,109,110,95,139,65,152,109,151
115319.jpg,69,112,109,111,90,137,73,151,103,152
115320.jpg,69,111,108,112,92,134,66,152,111,152
115321.jpg,70,111,107,111,85,130,70,152,107,152
115322.jpg,67,113,110,112,82,130,63,151,113,150
115323.jpg,68,112,109,112,87,132,70,150,107,151
115324.jpg,70,110,107,111,89,128,70,152,108,153
115325.jpg,69,111,108,112,91,128,72,152,106,152
115326.jpg,67,111,109,113,89,135,68,149,111,151
115327.jpg,68,112,109,112,86,140,70,151,107,150
115328.jpg,70,111,107,111,92,133,73,152,104,153
115329.jpg,68,112,109,112,89,141,65,152,111,151
115330.jpg,68,112,109,112,87,137,72,150,105,152
115331.jpg,70,111,107,111,89,135,74,152,103,153
115332.jpg,71,111,107,110,86,134,72,152,103,154
115333.jpg,70,110,107,112,92,137,73,152,105,153
115334.jpg,68,112,110,112,87,139,65,150,111,151
115335.jpg,70,112,108,110,85,132,71,152,104,152
115336.jpg,71,111,106,110,90,135,74,154,103,154
115337.jpg,69,109,106,112,98,131,75,153,104,152
115338.jpg,69,110,107,112,79,135,71,152,108,152
115339.jpg,70,110,107,111,91,134,73,153,105,152
115340.jpg,69,109,107,113,96,131,74,151,106,153
115341.jpg,68,112,110,112,93,138,66,151,110,150
115342.jpg,69,112,108,111,93,137,70,151,106,152
115343.jpg,68,111,109,112,88,137,67,151,111,150
115344.jpg,73,110,104,109,76,128,75,157,100,154
115345.jpg,70,112,108,110,91,136,76,152,99,153
115346.jpg,68,112,109,112,89,131,66,151,111,150
115347.jpg,66,112,110,113,82,139,68,149,110,149
115348.jpg,70,110,107,111,88,135,73,153,105,153
115349.jpg,70,111,107,111,85,134,72,153,104,152
115350.jpg,68,111,108,112,88,136,72,151,105,151
115351.jpg,66,112,110,113,87,141,67,150,111,149
115352.jpg,69,109,106,113,91,131,80,152,101,153
115353.jpg,71,111,106,111,95,135,74,154,103,153
115354.jpg,68,112,109,111,80,135,69,150,107,152
115355.jpg,70,112,108,110,84,131,71,154,104,151
115356.jpg,71,110,106,111,95,137,74,154,103,153
115357.jpg,71,113,108,109,96,137,74,154,100,152
115358.jpg,68,111,109,113,91,136,71,150,107,151
115359.jpg,75,109,102,109,106,133,79,157,98,157
115360.jpg,69,111,108,111,89,132,73,153,104,152
115361.jpg,70,111,107,110,98,135,73,153,103,153
115362.jpg,69,111,107,112,89,137,72,151,106,153
115363.jpg,68,112,109,112,88,134,65,150,112,152
115364.jpg,67,111,109,113,85,134,68,148,111,152
115365.jpg,68,111,108,112,81,137,71,151,107,152
115366.jpg,69,111,108,112,89,128,73,153,105,151
115367.jpg,70,111,107,111,90,130,71,153,106,152
115368.jpg,68,112,109,112,90,129,71,151,106,151
115369.jpg,66,111,109,113,95,124,69,148,110,153
115370.jpg,71,110,106,111,85,131,73,153,104,153
115371.jpg,70,111,107,110,78,135,73,154,103,152
115372.jpg,71,109,105,111,97,126,73,153,105,155
115373.jpg,70,111,107,111,80,135,72,153,105,153
115374.jpg,69,111,108,111,83,136,74,152,103,153
115375.jpg,69,110,107,112,94,130,77,152,101,153
115376.jpg,74,109,103,109,106,128,77,158,100,155
115377.jpg,68,112,109,112,92,138,65,151,113,150
115378.jpg,68,111,108,112,85,137,72,151,106,152
115379.jpg,70,112,108,110,92,133,72,152,103,152
115380.jpg,70,111,107,111,84,134,78,151,100,154
115381.jpg,69,112,108,111,88,132,71,152,105,152
115382.jpg,72,110,105,110,99,135,74,154,104,154
115383.jpg,70,111,107,111,84,137,74,153,103,153
115384.jpg,69,112,108,111,90,136,73,151,103,152
115385.jpg,69,112,108,111,92,131,69,152,107,151
115386.jpg,70,111,107,111,86,137,73,152,104,153
115387.jpg,71,110,106,111,88,132,74,154,103,153
115388.jpg,71,110,106,110,94,133,72,153,105,155
115389.jpg,68,112,109,111,88,141,70,151,106,151
115390.jpg,67,113,110,112,80,131,67,149,109,151
115391.jpg,69,111,108,112,93,133,68,153,110,151
115392.jpg,69,111,107,112,78,135,71,152,107,153
115393.jpg,69,112,108,111,98,139,69,151,107,153
115394.jpg,70,111,107,111,88,137,72,151,105,155
115395.jpg,69,112,109,111,94,139,73,152,103,151
115396.jpg,68,112,109,112,84,133,74,151,103,151
115397.jpg,68,112,109,112,88,141,67,152,110,151
115398.jpg,69,111,108,112,93,141,70,154,108,150
115399.jpg,71,110,106,111,87,127,73,154,104,154
115400.jpg,67,111,110,113,88,140,71,150,107,150
115401.jpg,70,111,107,111,88,136,74,153,103,153
115402.jpg,70,110,106,111,101,127,71,153,107,153
115403.jpg,69,112,108,111,93,135,69,152,107,151
115404.jpg,68,112,110,112,91,135,69,150,108,151
115405.jpg,72,114,108,107,95,136,71,153,100,153
115406.jpg,71,110,106,111,78,137,75,153,102,154
115407.jpg,67,112,109,112,89,136,66,151,111,150
115408.jpg,70,111,107,111,90,140,74,153,103,152
115409.jpg,68,111,108,113,86,137,64,150,114,152
115410.jpg,68,112,109,112,87,139,69,150,108,151
115411.jpg,69,112,108,111,89,139,75,152,102,151
115412.jpg,69,112,108,111,86,127,68,152,108,152
115413.jpg,69,112,108,112,86,141,70,151,106,152
115414.jpg,69,112,108,111,86,137,72,152,104,152
115415.jpg,69,111,107,112,87,135,72,152,106,153
115416.jpg,68,112,109,111,90,140,71,150,105,152
115417.jpg,69,111,108,111,96,138,73,152,103,152
115418.jpg,70,111,107,111,90,136,71,154,106,152
115419.jpg,68,114,110,111,94,141,67,151,107,149
115420.jpg,69,111,108,112,81,139,69,150,109,154
115421.jpg,68,112,109,112,83,135,71,151,106,151
115422.jpg,70,111,107,111,82,136,70,154,107,153
115423.jpg,67,111,109,113,83,137,69,150,110,152
115424.jpg,70,111,108,111,91,134,75,152,102,153
115425.jpg,68,112,109,112,95,132,70,151,107,151
115426.jpg,70,112,108,110,99,136,73,153,102,152
115427.jpg,69,112,108,111,85,136,73,153,103,151
115428.jpg,71,110,106,111,89,134,73,154,105,153
115429.jpg,70,111,107,111,81,132,70,154,107,152
115430.jpg,68,112,109,112,86,135,69,150,108,152
115431.jpg,69,111,108,112,87,137,69,152,108,151
115432.jpg,69,111,108,112,79,132,68,152,109,152
115433.jpg,73,110,104,109,95,132,76,155,100,156
115434.jpg,69,111,108,111,97,142,67,152,110,153
115435.jpg,69,111,107,112,94,127,77,151,101,153
115436.jpg,70,109,106,113,73,140,70,151,111,155
115437.jpg,69,112,108,111,89,140,68,152,108,152
115438.jpg,71,110,106,111,93,131,75,154,103,153
115439.jpg,71,111,106,110,99,135,74,154,102,153
115440.jpg,72,110,106,110,76,138,75,153,102,155
115441.jpg,69,112,108,111,95,134,67,153,109,151
115442.jpg,68,112,109,112,82,139,69,151,108,151
115443.jpg,71,111,106,110,101,136,73,154,103,154
115444.jpg,69,110,107,112,82,138,72,152,106,153
115445.jpg,69,111,108,111,86,137,74,152,103,152
115446.jpg,69,112,108,111,84,134,72,153,104,151
115447.jpg,73,112,106,108,107,138,68,156,106,153
115448.jpg,72,111,106,109,70,129,67,153,108,155
115449.jpg,69,111,108,112,84,135,72,151,105,152
115450.jpg,69,112,108,111,81,131,69,152,108,151
115451.jpg,71,110,106,111,78,136,77,153,100,154
115452.jpg,68,112,109,112,88,129,73,151,104,151
115453.jpg,69,111,108,112,87,127,77,153,100,150
115454.jpg,68,110,107,113,97,130,75,151,105,152
115455.jpg,68,110,108,113,99,132,75,151,104,152
115456.jpg,71,111,106,110,100,134,71,153,104,154
115457.jpg,68,111,109,112,85,140,71,151,107,151
115458.jpg,69,111,107,111,85,135,72,150,106,154
115459.jpg,70,110,107,111,85,141,74,152,103,153
115460.jpg,68,109,107,113,91,125,69,151,112,153
115461.jpg,70,111,107,111,81,135,72,151,105,154
115462.jpg,68,112,109,112,85,134,69,151,108,151
115463.jpg,68,111,108,112,88,138,76,151,102,152
115464.jpg,71,111,106,110,104,133,69,154,107,153
115465.jpg,70,112,107,110,80,130,73,154,102,152
115466.jpg,67,113,110,112,88,134,65,150,112,149
115467.jpg,70,110,107,111,73,139,70,152,107,154
115468.jpg,66,114,111,112,88,140,65,150,110,148
115469.jpg,70,111,107,111,80,136,73,152,104,153
115470.jpg,70,110,106,112,87,136,74,152,104,154
115471.jpg,70,112,108,110,94,138,73,153,102,153
115472.jpg,70,108,105,112,104,125,74,151,106,156
115473.jpg,69,112,109,111,89,135,71,151,105,151
115474.jpg,69,110,107,112,90,134,76,152,102,152
115475.jpg,70,111,107,111,82,137,72,151,105,154
115476.jpg,69,111,107,112,83,136,74,152,104,153
115477.jpg,69,111,107,112,90,131,73,152,104,152
115478.jpg,69,113,109,110,83,123,72,153,103,151
115479.jpg,70,111,106,111,99,136,72,153,105,153
115480.jpg,69,111,108,111,85,142,72,151,105,154
115481.jpg,69,111,108,112,93,135,72,151,106,152
115482.jpg,69,112,108,111,88,128,74,151,102,152
115483.jpg,68,111,109,112,94,139,68,151,109,151
115484.jpg,70,110,107,111,77,134,72,153,106,153
115485.jpg,69,111,107,112,91,133,72,152,106,153
115486.jpg,68,112,109,112,86,138,69,151,108,150
115487.jpg,69,111,108,111,85,138,69,152,108,151
115488.jpg,69,111,108,111,84,138,68,151,108,153
115489.jpg,72,110,106,110,98,134,72,154,104,154
115490.jpg,68,112,109,112,91,138,66,150,111,151
115491.jpg,69,111,107,112,89,138,73,153,105,152
115492.jpg,68,112,109,112,90,130,68,151,109,151
115493.jpg,71,111,107,110,100,138,72,154,104,153
115494.jpg,70,112,108,111,87,128,75,154,101,151
115495.jpg,68,111,108,112,88,131,75,152,103,151
115496.jpg,70,110,106,111,90,134,71,154,107,153
115497.jpg,71,111,107,110,97,137,68,154,108,153
115498.jpg,70,111,107,111,86,134,72,152,105,153
115499.jpg,68,113,110,111,86,127,72,150,103,150
115500.jpg,70,111,107,111,86,136,74,152,103,154
115501.jpg,69,111,108,112,92,133,72,153,105,151
115502.jpg,69,109,106,112,102,130,76,151,104,155
115503.jpg,69,112,109,111,91,136,72,152,104,151
115504.jpg,68,113,109,111,92,143,70,152,105,150
115505.jpg,67,113,111,111,90,140,64,150,111,149
115506.jpg,69,111,108,111,78,133,69,151,108,152
115507.jpg,70,110,106,112,96,127,71,152,107,154
115508.jpg,69,111,108,112,85,137,72,152,106,152
115509.jpg,71,109,105,111,101,133,76,154,103,154
115510.jpg,68,112,109,112,88,135,71,150,106,151
115511.jpg,70,111,107,110,94,137,73,154,103,152
115512.jpg,68,112,109,112,87,132,71,151,106,151
115513.jpg,77,108,100,108,103,137,72,158,105,160
115514.jpg,70,111,107,111,83,132,71,152,106,153
115515.jpg,69,110,107,112,94,130,71,151,108,153
115516.jpg,69,112,108,111,83,134,70,152,105,151
115517.jpg,69,111,108,111,88,135,68,152,109,152
115518.jpg,69,112,108,111,85,137,75,152,102,152
115519.jpg,69,110,108,112,82,134,73,151,105,153
115520.jpg,71,111,107,110,84,128,73,154,102,153
115521.jpg,69,111,108,111,88,140,69,152,108,152
115522.jpg,70,110,107,111,85,139,75,153,103,152
115523.jpg,73,108,102,110,66,136,71,156,108,157
115524.jpg,71,110,106,111,93,131,74,154,103,153
115525.jpg,69,111,108,112,90,130,74,152,104,152
115526.jpg,69,111,108,112,89,134,70,151,108,153
115527.jpg,71,112,107,109,98,136,72,155,102,152
115528.jpg,69,112,108,112,86,139,71,151,106,152
115529.jpg,70,110,106,111,99,131,74,152,104,155
115530.jpg,70,110,106,111,87,133,73,153,105,153
115531.jpg,69,111,108,112,83,129,74,150,105,153
115532.jpg,69,111,107,111,86,137,72,152,105,152
115533.jpg,69,111,108,112,89,130,76,151,102,153
115534.jpg,69,111,107,112,88,135,76,153,102,151
115535.jpg,69,112,108,111,87,136,70,151,107,152
115536.jpg,69,111,108,111,95,138,69,152,107,152
115537.jpg,69,112,109,111,84,136,75,151,100,152
115538.jpg,71,111,106,110,82,135,74,153,102,154
115539.jpg,69,111,108,111,82,136,72,150,105,154
115540.jpg,70,111,107,111,87,131,71,151,107,154
115541.jpg,68,112,109,112,83,134,68,152,108,150
115542.jpg,69,111,108,111,87,132,74,152,103,153
115543.jpg,70,111,107,111,87,137,76,154,102,152
115544.jpg,69,110,108,112,90,128,75,152,104,152
115545.jpg,70,111,107,111,97,135,73,154,103,152
115546.jpg,69,111,107,112,96,128,73,151,104,153
115547.jpg,69,112,109,111,93,143,67,151,108,152
115548.jpg,71,110,106,110,95,132,76,155,100,153
115549.jpg,69,111,108,112,85,138,67,151,110,152
115550.jpg,69,111,108,111,89,138,71,152,106,151
115551.jpg,67,112,110,112,90,142,69,151,108,150
115552.jpg,68,112,109,111,93,133,71,151,106,152
115553.jpg,69,111,108,111,90,138,74,153,103,152
115554.jpg,70,112,107,110,86,132,74,152,102,153
115555.jpg,69,112,108,112,91,139,70,151,107,151
115556.jpg,66,112,111,113,86,140,66,148,111,150
115557.jpg,68,111,108,112,92,135,68,152,110,151
115558.jpg,69,112,108,111,91,133,69,152,107,151
115559.jpg,69,112,108,111,88,138,70,152,106,152
115560.jpg,70,112,108,110,88,138,71,153,103,152
115561.jpg,70,109,106,113,95,127,75,151,106,155
115562.jpg,70,112,108,111,86,134,75,153,101,152
115563.jpg,67,112,110,113,85,139,67,149,111,151
115564.jpg,71,111,106,110,87,138,73,154,104,153
115565.jpg,70,111,107,111,91,132,73,152,104,153
115566.jpg,70,112,108,111,93,135,66,153,110,152
115567.jpg,67,111,109,113,80,140,69,149,110,152
115568.jpg,68,112,109,112,83,137,68,150,109,152
115569.jpg,71,110,105,110,99,134,75,154,102,154
115570.jpg,71,110,106,110,98,133,74,154,103,153
115571.jpg,70,111,107,111,88,128,74,153,103,153
115572.jpg,69,111,108,112,92,137,70,153,108,151
115573.jpg,75,111,104,108,107,137,73,158,101,155
115574.jpg,68,110,108,112,94,134,74,153,105,151
115575.jpg,70,111,107,111,88,137,75,155,101,150
115576.jpg,69,111,108,111,89,135,72,152,105,152
115577.jpg,69,112,108,111,92,136,71,151,105,152
115578.jpg,71,111,106,110,82,134,74,153,101,154
115579.jpg,69,112,109,111,95,139,71,152,105,151
115580.jpg,69,112,108,111,87,136,73,151,103,153
115581.jpg,71,112,107,110,92,137,68,154,108,152
115582.jpg,71,110,106,110,91,135,72,154,105,154
115583.jpg,69,111,108,111,78,135,70,151,107,153
115584.jpg,69,113,109,111,99,136,68,153,107,149
115585.jpg,67,111,109,113,84,138,66,150,112,151
115586.jpg,77,107,100,108,105,135,79,159,99,159
115587.jpg,70,111,107,111,75,138,72,151,106,154
115588.jpg,69,110,107,112,89,139,73,151,105,153
115589.jpg,68,111,109,112,83,141,69,150,108,152
115590.jpg,69,112,108,111,101,137,69,153,107,151
115591.jpg,70,111,107,111,89,128,74,153,103,153
115592.jpg,71,111,107,110,84,128,72,154,104,153
115593.jpg,69,111,108,111,93,135,74,151,103,152
115594.jpg,67,111,109,113,88,139,68,151,110,150
115595.jpg,68,111,109,112,89,141,70,151,107,151
115596.jpg,76,109,101,107,110,131,71,158,104,158
115597.jpg,68,113,110,111,101,133,66,151,110,150
115598.jpg,69,112,109,111,81,141,68,151,107,152
115599.jpg,69,113,109,110,92,137,67,152,108,152
115600.jpg,70,112,108,111,84,134,73,152,103,152
115601.jpg,71,110,106,111,86,135,70,154,107,153
115602.jpg,69,111,108,112,89,139,75,152,103,151
115603.jpg,70,111,107,111,91,140,72,153,105,152
115604.jpg,68,113,110,111,91,139,67,151,109,151
115605.jpg,68,112,109,111,93,139,68,150,108,152
115606.jpg,69,110,107,112,81,141,71,151,108,153
115607.jpg,68,111,108,112,86,142,70,153,108,150
115608.jpg,67,112,109,112,90,135,69,151,108,150
